,Sample,SampleName,LOC_OS03G51080,Tissue,Treatment
3136,SRX2212891,flag leaf control,122.0,flag leaf,control
3137,SRX2212892,flag leaf salinity stress,67.7,flag leaf,salinity stress
3138,SRX2212893,root salinity stress,120.4,root,salinity stress
3139,SRX2212894,root control,0.0,root,control
3140,SRX2212895,root salinity stress,147.8,root,salinity stress
3141,SRX2212896,flag leaf control,0.0,flag leaf,control
3142,SRX2212897,flag leaf salinity stress,40.6,flag leaf,salinity stress
3143,SRX2212898,root control,0.0,root,control
3144,SRX2212899,root salinity stress,90.8,root,salinity stress
3145,SRX2212900,flag leaf control,0.0,flag leaf,control
3146,SRX2212901,flag leaf salinity stress,90.9,flag leaf,salinity stress
3147,SRX2212902,root salinity stress,230.3,root,salinity stress
3148,SRX2212903,root control,397.9,root,control
3149,SRX2212904,root salinity stress,98.5,root,salinity stress
3150,SRX2212905,flag leaf salinity stress,181.1,flag leaf,salinity stress
3151,SRX2212906,flag leaf salinity stress,0.0,flag leaf,salinity stress
3152,SRX2212907,flag leaf control,0.0,flag leaf,control
3153,SRX2212908,root control,0.0,root,control
3154,SRX2212909,root salinity stress,0.0,root,salinity stress
3155,SRX2212910,flag leaf control,0.0,flag leaf,control
3156,SRX2212911,flag leaf salinity stress,87.9,flag leaf,salinity stress
3157,SRX2212912,root salinity stress,194.4,root,salinity stress
3158,SRX2212913,root control,0.0,root,control
3159,SRX2212914,flag leaf control,0.0,flag leaf,control
3160,SRX2212915,flag leaf salinity stress,0.0,flag leaf,salinity stress
3161,SRX2212916,flag leaf control,59.0,flag leaf,control
3162,SRX2212917,root salinity stress,0.0,root,salinity stress
3163,SRX2212918,root control,0.0,root,control
3164,SRX2212919,flag leaf control,0.0,flag leaf,control
3165,SRX2212920,flag leaf salinity stress,56.2,flag leaf,salinity stress
3166,SRX2212921,root control,216.1,root,control
3167,SRX2212922,root salinity stress,100.1,root,salinity stress
3168,SRX2212923,flag leaf control,39.0,flag leaf,control
3169,SRX2212924,flag leaf salinity stress,0.0,flag leaf,salinity stress
3170,SRX2212925,root control,94.7,root,control
3171,SRX2212926,root salinity stress,314.2,root,salinity stress
3172,SRX2212927,root salinity stress,0.0,root,salinity stress
3173,SRX2212928,flag leaf salinity stress,47.5,flag leaf,salinity stress
3174,SRX2212929,flag leaf control,0.0,flag leaf,control
3175,SRX2212930,root control,139.3,root,control
3176,SRX2212931,root salinity stress,77.9,root,salinity stress
3177,SRX2212932,flag leaf control,0.0,flag leaf,control
3178,SRX2212933,flag leaf salinity stress,49.3,flag leaf,salinity stress
3179,SRX2212934,root control,170.0,root,control
3180,SRX2212935,root salinity stress,144.9,root,salinity stress
3181,SRX2212936,flag leaf control,0.0,flag leaf,control
3182,SRX2212937,flag leaf salinity stress,0.0,flag leaf,salinity stress
3183,SRX2212938,root control,75.7,root,control
3184,SRX2212939,root control,426.4,root,control
3185,SRX2212940,root salinity stress,0.0,root,salinity stress
3186,SRX2212941,flag leaf salinity stress,79.3,flag leaf,salinity stress
3187,SRX2212942,flag leaf control,35.2,flag leaf,control
3188,SRX2212943,root salinity stress,137.8,root,salinity stress
3189,SRX2212944,root control,108.4,root,control
3190,SRX2212945,flag leaf salinity stress,0.0,flag leaf,salinity stress
3191,SRX2212946,flag leaf control,73.0,flag leaf,control
3192,SRX2212947,root salinity stress,0.0,root,salinity stress
3193,SRX2212948,root control,193.2,root,control
3194,SRX2212949,flag leaf salinity stress,0.0,flag leaf,salinity stress
3195,SRX2212950,flag leaf salinity stress,0.0,flag leaf,salinity stress
3196,SRX2212951,flag leaf control,91.2,flag leaf,control
3197,SRX2212952,root salinity stress,0.0,root,salinity stress
3198,SRX2212953,root control,0.0,root,control
3199,SRX2212954,flag leaf control,46.0,flag leaf,control
3200,SRX2212955,flag leaf salinity stress,63.6,flag leaf,salinity stress
3201,SRX2212956,root control,87.2,root,control
3202,SRX2212957,root salinity stress,109.8,root,salinity stress
3203,SRX2212958,I_125_Leaf_stress,0.0,flag leaf,stress
3204,SRX2212959,I_125_Leaf_control,64.9,flag leaf,control
3205,SRX2212960,flag leaf control,0.0,flag leaf,control
3206,SRX2212961,I_125_Root_stress,0.0,root,stress
3207,SRX2212962,I_125_Root_control,94.4,root,control
3208,SRX2212963,I_128_Leaf_control,0.0,flag leaf,control
3209,SRX2212964,I_128_Leaf_stress,60.0,flag leaf,stress
3210,SRX2212965,I_128_Root_control,0.0,root,control
3211,SRX2212966,I_128_Root_stress,118.8,root,stress
3212,SRX2212967,I_129_Leaf_control,59.3,flag leaf,control
3213,SRX2212968,I_129_Leaf_stress,37.8,flag leaf,stress
3214,SRX2212969,I_129_Root_stress,98.9,root,stress
3215,SRX2212970,I_129_Root_control,93.3,root,control
3216,SRX2212971,root salinity stress,0.0,root,salinity stress
3217,SRX2212972,flag leaf salinity stress,0.0,flag leaf,salinity stress
3218,SRX2212973,flag leaf control,0.0,flag leaf,control
3219,SRX2212974,root control,140.1,root,control
3220,SRX2212975,root salinity stress,225.0,root,salinity stress
3221,SRX2212976,flag leaf control,0.0,flag leaf,control
3222,SRX2212977,flag leaf salinity stress,0.0,flag leaf,salinity stress
3223,SRX2212978,root salinity stress,0.0,root,salinity stress
3224,SRX2212979,root control,0.0,root,control
3225,SRX2212980,flag leaf control,50.0,flag leaf,control
3226,SRX2212981,flag leaf salinity stress,63.7,flag leaf,salinity stress
3227,SRX2212982,root control,217.5,root,control
3228,SRX2212983,root control,91.8,root,control
3229,SRX2212984,root salinity stress,132.1,root,salinity stress
3230,SRX2212985,I_149_Leaf_stress,102.5,flag leaf,stress
3231,SRX2212986,I_149_Leaf_control,0.0,flag leaf,control
3232,SRX2212987,I_149_Root_stress,247.0,root,stress
3233,SRX2212988,I_149_Root_control,130.1,root,control
3234,SRX2212989,flag leaf salinity stress,58.8,flag leaf,salinity stress
3235,SRX2212990,root salinity stress,203.7,root,salinity stress
3236,SRX2212991,flag leaf control,0.0,flag leaf,control
3237,SRX2212992,flag leaf salinity stress,42.2,flag leaf,salinity stress
3238,SRX2212993,flag leaf control,30.2,flag leaf,control
3239,SRX2212994,root control,211.3,root,control
3240,SRX2212995,root salinity stress,104.4,root,salinity stress
3241,SRX2212996,I_165_Leaf_control,42.9,flag leaf,control
3242,SRX2212997,I_165_Leaf_stress,0.0,flag leaf,stress
3243,SRX2212998,I_165_Root_control,139.5,root,control
3244,SRX2212999,I_165_Root_stress,0.0,root,stress
3245,SRX2213000,I_170_Leaf_stress,43.5,flag leaf,stress
3246,SRX2213001,I_170_Leaf_control,35.0,flag leaf,control
3247,SRX2213002,I_170_Root_stress,174.2,root,stress
3248,SRX2213003,I_170_Root_control,117.3,root,control
3249,SRX2213004,flag leaf salinity stress,31.9,flag leaf,salinity stress
3250,SRX2213005,flag leaf salinity stress,143.1,flag leaf,salinity stress
3251,SRX2213006,flag leaf control,0.0,flag leaf,control
3252,SRX2213007,root control,0.0,root,control
3253,SRX2213008,root salinity stress,280.0,root,salinity stress
3254,SRX2213009,I_172_Leaf_control,41.8,flag leaf,control
3255,SRX2213010,I_172_Leaf_stress,118.3,flag leaf,stress
3256,SRX2213011,I_172_Root_control,113.7,root,control
3257,SRX2213012,I_172_Root_stress,136.7,root,stress
3258,SRX2213013,flag leaf control,45.8,flag leaf,control
3259,SRX2213014,flag leaf salinity stress,45.0,flag leaf,salinity stress
3260,SRX2213015,root control,97.6,root,control
3261,SRX2213016,root control,130.9,root,control
3262,SRX2213017,root control,97.4,root,control
3263,SRX2213018,root salinity stress,99.6,root,salinity stress
3264,SRX2213019,I_191_Leaf_stress,89.8,flag leaf,stress
3265,SRX2213020,I_191_Leaf_control,36.0,flag leaf,control
3266,SRX2213021,I_191_Root_control,217.4,root,control
3267,SRX2213022,I_191_Root_stress,154.3,root,stress
3268,SRX2213023,flag leaf control,0.0,flag leaf,control
3269,SRX2213024,flag leaf salinity stress,70.7,flag leaf,salinity stress
3270,SRX2213025,root control,370.4,root,control
3271,SRX2213026,root salinity stress,287.7,root,salinity stress
3272,SRX2213027,root salinity stress,0.0,root,salinity stress
3273,SRX2213028,I_025_Leaf_control,0.0,flag leaf,control
3274,SRX2213029,I_025_Leaf_stress,0.0,flag leaf,stress
3275,SRX2213030,I_025_Root_control,0.0,root,control
3276,SRX2213031,I_025_Root_stress,0.0,root,stress
3277,SRX2213032,I_030_Leaf_control,40.1,flag leaf,control
3278,SRX2213033,I_030_Leaf_stress,54.4,flag leaf,stress
3279,SRX2213034,I_030_Root_control,103.9,root,control
3280,SRX2213035,I_030_Root_stress,95.4,root,stress
3281,SRX2213036,I_033_Leaf_control,0.0,flag leaf,control
3282,SRX2213037,I_033_Leaf_stress,0.0,flag leaf,stress
3283,SRX2213038,flag leaf control,74.0,flag leaf,control
3284,SRX2213039,I_033_Root_control,0.0,root,control
3285,SRX2213040,I_033_Root_stress,366.6,root,stress
3286,SRX2213041,I_035_Leaf_stress,0.0,flag leaf,stress
3287,SRX2213042,I_035_Leaf_control,40.5,flag leaf,control
3288,SRX2213043,I_035_Root_control,157.2,root,control
3289,SRX2213044,I_035_Root_stress,0.0,root,stress
3290,SRX2213045,I_038_Leaf_control,47.0,flag leaf,control
3291,SRX2213046,I_038_Leaf_stress,0.0,flag leaf,stress
3292,SRX2213047,I_038_Root_stress,489.9,root,stress
3293,SRX2213048,I_038_Root_control,96.9,root,control
3294,SRX2213049,flag leaf salinity stress,73.0,flag leaf,salinity stress
3295,SRX2213050,I_042_Leaf_control,46.7,flag leaf,control
3296,SRX2213051,I_042_Leaf_stress,60.3,flag leaf,stress
3297,SRX2213052,I_042_Root_control,102.4,root,control
3298,SRX2213053,I_042_Root_stress,95.7,root,stress
3299,SRX2213054,I_052_Leaf_control,45.1,flag leaf,control
3300,SRX2213055,I_052_Leaf_stress,66.4,flag leaf,stress
3301,SRX2213056,I_052_Root_control,108.7,root,control
3302,SRX2213057,I_052_Root_stress,166.0,root,stress
3303,SRX2213058,I_060_Leaf_control,57.7,flag leaf,control
3304,SRX2213059,I_060_Leaf_stress,51.4,flag leaf,stress
3305,SRX2213060,root salinity stress,129.8,root,salinity stress
3306,SRX2213061,I_060_Root_control,129.8,root,control
3307,SRX2213062,I_060_Root_stress,73.6,root,stress
3308,SRX2213063,I_077_Leaf_control,40.8,flag leaf,control
3309,SRX2213064,I_077_Leaf_stress,0.0,flag leaf,stress
3310,SRX2213065,I_077_Root_control,113.4,root,control
3311,SRX2213066,I_077_Root_stress,143.3,root,stress
3312,SRX2213067,I_009_Leaf_control,42.8,flag leaf,control
3313,SRX2213068,I_009_Leaf_stress,0.0,flag leaf,stress
3314,SRX2213069,I_009_Root_control,91.4,root,control
3315,SRX2213070,I_009_Root_stress,255.1,root,stress
3316,SRX2213071,root control,167.0,root,control
3317,SRX2213072,I_94_Leaf_control,51.9,flag leaf,control
3318,SRX2213073,I_94_Root_control,87.5,root,control
3319,SRX2213074,flag leaf control,74.0,flag leaf,control
3320,SRX2213075,flag leaf salinity stress,156.4,flag leaf,salinity stress
3321,SRX2213076,root control,0.0,root,control
3322,SRX2213077,root salinity stress,154.0,root,salinity stress
3323,SRX2213078,F1_H_Leaf_control,32.7,flag leaf,control
3324,SRX2213079,F1_H_Leaf_stress,109.1,flag leaf,stress
3325,SRX2213080,F1_H_Root_control,112.0,root,control
3326,SRX2213081,F1_H_Root_stress,175.7,root,stress
3327,SRX2213082,flag leaf salinity stress,70.4,flag leaf,salinity stress
3328,SRX2213083,flag leaf control,39.5,flag leaf,control
3329,SRX2213084,root salinity stress,0.0,root,salinity stress
3330,SRX2213085,root control,146.9,root,control
3331,SRX2213086,flag leaf salinity stress,44.7,flag leaf,salinity stress
3332,SRX2213087,flag leaf salinity stress,63.5,flag leaf,salinity stress
3333,SRX2213088,flag leaf control,35.7,flag leaf,control
3334,SRX2213089,root salinity stress,140.3,root,salinity stress
3335,SRX2213090,root control,0.0,root,control
3336,SRX2213091,flag leaf salinity stress,54.7,flag leaf,salinity stress
3337,SRX2213092,flag leaf control,52.6,flag leaf,control
3338,SRX2213093,root salinity stress,116.9,root,salinity stress
3339,SRX2213094,root control,123.7,root,control
3340,SRX2213095,flag leaf salinity stress,45.2,flag leaf,salinity stress
3341,SRX2213096,flag leaf control,60.6,flag leaf,control
3342,SRX2213097,flag leaf control,72.5,flag leaf,control
3343,SRX2213098,root salinity stress,166.6,root,salinity stress
3344,SRX2213099,root control,160.6,root,control
3345,SRX2213100,flag leaf control,0.0,flag leaf,control
3346,SRX2213101,flag leaf salinity stress,0.0,flag leaf,salinity stress
3347,SRX2213102,root control,0.0,root,control
3348,SRX2213103,root salinity stress,0.0,root,salinity stress
3349,SRX2213104,flag leaf salinity stress,0.0,flag leaf,salinity stress
3350,SRX2213105,flag leaf control,52.6,flag leaf,control
3351,SRX2213106,root salinity stress,498.7,root,salinity stress
3352,SRX2213107,root control,207.1,root,control
3353,SRX2213108,root salinity stress,111.5,root,salinity stress
3354,SRX2213109,flag leaf salinity stress,45.4,flag leaf,salinity stress
3355,SRX2213110,flag leaf control,46.8,flag leaf,control
3356,SRX2213111,root salinity stress,118.7,root,salinity stress
3357,SRX2213112,root control,98.4,root,control
3358,SRX2213113,flag leaf salinity stress,0.0,flag leaf,salinity stress
3359,SRX2213114,flag leaf control,38.9,flag leaf,control
3360,SRX2213115,root salinity stress,0.0,root,salinity stress
3361,SRX2213116,root control,90.6,root,control
3362,SRX2213117,flag leaf salinity stress,68.7,flag leaf,salinity stress
3363,SRX2213118,flag leaf control,46.5,flag leaf,control
3364,SRX2213119,root control,112.7,root,control
3365,SRX2213120,root salinity stress,180.0,root,salinity stress
3366,SRX2213121,root control,104.2,root,control
3367,SRX2213122,flag leaf salinity stress,58.4,flag leaf,salinity stress
3368,SRX2213123,root salinity stress,120.4,root,salinity stress
3369,SRX2213124,flag leaf salinity stress,0.0,flag leaf,salinity stress
3370,SRX2213125,flag leaf control,32.1,flag leaf,control
3371,SRX2213126,root salinity stress,144.3,root,salinity stress
3372,SRX2213127,root control,96.4,root,control
3373,SRX2213128,flag leaf salinity stress,0.0,flag leaf,salinity stress
3374,SRX2213129,root salinity stress,0.0,root,salinity stress
3375,SRX2213130,flag leaf salinity stress,0.0,flag leaf,salinity stress
3376,SRX2213131,flag leaf salinity stress,52.6,flag leaf,salinity stress
3377,SRX2213132,flag leaf control,38.9,flag leaf,control
3378,SRX2213133,root salinity stress,116.1,root,salinity stress
3379,SRX2213134,root control,201.9,root,control
3380,SRX2213135,flag leaf salinity stress,0.0,flag leaf,salinity stress
3381,SRX2213136,flag leaf control,0.0,flag leaf,control
3382,SRX2213137,root salinity stress,0.0,root,salinity stress
3383,SRX2213138,root control,230.0,root,control
3384,SRX2213139,flag leaf salinity stress,44.8,flag leaf,salinity stress
3385,SRX2213140,flag leaf control,0.0,flag leaf,control
3386,SRX2213141,flag leaf control,0.0,flag leaf,control
3387,SRX2213142,root salinity stress,90.1,root,salinity stress
3388,SRX2213143,root control,198.8,root,control
3389,SRX2213144,flag leaf salinity stress,0.0,flag leaf,salinity stress
3390,SRX2213145,flag leaf control,0.0,flag leaf,control
3391,SRX2213146,root salinity stress,112.3,root,salinity stress
3392,SRX2213147,root control,258.3,root,control
3393,SRX2213148,flag leaf salinity stress,0.0,flag leaf,salinity stress
3394,SRX2213149,flag leaf control,0.0,flag leaf,control
3395,SRX2213150,root salinity stress,0.0,root,salinity stress
3396,SRX2213151,root control,0.0,root,control
3397,SRX2214254,Room temperature sample 1,36.4,shoot,control
3398,SRX2214255,Room temperature sample 2,37.6,shoot,control
3399,SRX2214256,Heat sample 5,22.5,shoot,heat stress
3400,SRX2214257,Heat sample 6,36.3,shoot,heat stress
3401,SRX2214258,Room temperature sample 3,24.7,shoot,control
3402,SRX2214259,Room temperature sample 4,14.0,shoot,control
3403,SRX2214260,Room temperature sample 5,25.0,shoot,control
3404,SRX2214261,Room temperature sample 6,14.0,shoot,control
3405,SRX2214262,Heat sample 1,24.5,shoot,heat stress
3406,SRX2214263,Heat sample 2,13.8,shoot,heat stress
3407,SRX2214264,Heat sample 3,23.5,shoot,heat stress
3408,SRX2214265,Heat sample 4,25.2,shoot,heat stress
3432,SRX2247892,Mock_mRNA_3dpi,63.4,leaf,mock 3 dpi
3433,SRX2247893,Mock_mRNA_7dpi,46.4,leaf,mock 7 dpi
3434,SRX2247894,Mock_mRNA_15dpi,40.8,leaf,mock 15 dpi
3435,SRX2247895,RSV_mRNA_3dpi,65.9,leaf,RSV infected 3 dpi
3436,SRX2247896,RSV_mRNA_7dpi,58.0,leaf,RSV infected 7 dpi
3437,SRX2247897,RSV_mRNA_15dpi,41.1,leaf,RSV infected 15 dpi
3438,SRX2253025,WT-2 treated with 0.2uM BA,99.3,root,treated with 0.2uM BA
3439,SRX2253026,WT-1 treated with 0.2uM BA,100.2,root,treated with 0.2uM BA
3440,SRX2253027,ckt1-2 treated with 0.2uM BA,115.4,root,treated with 0.2uM BA
3441,SRX2253028,ckt1-1 treated with 0.2uM BA,114.4,root,treated with 0.2uM BA
3442,SRX2268679,low potassium treatment,51.8,root,low potassium treated
3479,SRX2321723,shoots of Meloidogyne graminicola infected plants 3 dai,47.4,shoot,Meloidogyne graminicola infected plants 3 dai
3480,SRX2321724,shoots of Meloidogyne graminicola infected plants 3 dai,41.6,shoot,Meloidogyne graminicola infected plants 3 dai
3481,SRX2321725,shoots of Meloidogyne graminicola infected plants 7 dai,45.3,shoot,Meloidogyne graminicola infected plants 7 dai
3482,SRX2321726,shoots of Meloidogyne graminicola infected plants 7 dai,50.4,shoot,Meloidogyne graminicola infected plants 7 dai
3483,SRX2328644,1_rep1_IR64_control,127.1,root,control
3484,SRX2328645,2_rep1_IR64NIL_control,118.7,root,control
3485,SRX2328646,3_rep1_Azucena_control,103.7,root,control
3486,SRX2328647,4_rep1_AzuNIL_control,100.2,root,control
3487,SRX2328648,5_rep1_IR64_Al,106.7,root,Al stress
3488,SRX2328649,6_rep1_IR64NIL_Al,117.6,root,Al stress
3489,SRX2328650,7_rep1_Azucena_Al,98.5,root,Al stress
3490,SRX2328651,8_rep1_AzuNIL_Al,109.6,root,Al stress
3491,SRX2328652,9_rep2_IR64_control,119.9,root,control
3492,SRX2328653,10_rep2_IR64NIL_control,118.3,root,control
3493,SRX2328654,11_rep2_Azucena_control,111.7,root,control
3494,SRX2328655,12_rep2_AzuNIL_control,101.8,root,control
3495,SRX2328656,13_rep2_IR64_Al,119.0,root,Al stress
3496,SRX2328657,14_rep2_IR64NIL_Al,112.6,root,Al stress
3497,SRX2328658,15_rep2_Azucena_Al,104.5,root,Al stress
3498,SRX2328659,16_rep2_AzuNIL_Al,96.0,root,Al stress
3499,SRX2328660,17_rep3_IR64_control,114.1,root,control
3500,SRX2328661,18_rep3_IR64NIL_control,110.2,root,control
3501,SRX2328662,19_rep3_Azucena_control,111.4,root,control
3502,SRX2328663,20_rep3_AzuNIL_control,87.9,root,control
3503,SRX2328664,21_rep3_IR64_Al,92.6,root,Al stress
3504,SRX2328665,22_rep3_IR64NIL_Al,106.9,root,Al stress
3505,SRX2328666,23_rep3_Azucena_Al,89.8,root,Al stress
3506,SRX2328667,24_rep3_AzuNIL_Al,73.8,root,Al stress
3507,SRX2328668,25_rep4_IR64_control,97.5,root,control
3508,SRX2328669,26_rep4_IR64NIL_control,108.9,root,control
3509,SRX2328670,27_rep4_Azucena_control,90.7,root,control
3510,SRX2328671,28_rep4_AzuNIL_control,83.8,root,control
3511,SRX2328672,29_rep4_IR64_Al,103.6,root,Al stress
3512,SRX2328673,30_rep4_IR64NIL_Al,90.7,root,Al stress
3513,SRX2328674,31_rep4_Azucena_Al,98.3,root,Al stress
3514,SRX2328675,32_rep4_AzuNIL_Al,80.7,root,Al stress
3515,SRX2338689,M. oryzae GUY-241-0h,73.4,leaf,mock
3516,SRX2338772,M. oryzae GUY-241-12h,65.7,leaf,infected with M. oryzae GUY-11 12h
3517,SRX2338796,M. oryzae GUY-241-24h,80.5,leaf,infected with M. oryzae GUY-11 24h
3518,SRX2338802,M. oryzae GUY-241-48h,86.1,leaf,infected with M. oryzae GUY-11 48h
3519,SRX2338865,M. oryzae GUY-241-72h,107.6,leaf,infected with M. oryzae GUY-11 72h
3520,SRX2338904,M. oryzae GUY-Nip-0h,63.3,leaf,mock
3521,SRX2338905,M. oryzae GUY-Nip-12h,58.9,leaf,infected with M. oryzae GUY-11 12h
3522,SRX2338955,M. oryzae GUY-Nip-24h,71.1,leaf,infected with M. oryzae GUY-11 24h
3523,SRX2338961,M. oryzae GUY-Nip-48h,72.2,leaf,infected with M. oryzae GUY-11 48h
3524,SRX2338972,M. oryzae GUY-Nip-72h,106.5,leaf,infected with M. oryzae GUY-11 72h
3525,SRX2338997,M. oryzae TMC-241-0h,116.3,leaf,mock
3526,SRX2339080,M. oryzae TMC-241-12h,41.2,leaf,infected with M. oryzae TMC-1 12h
3527,SRX2339081,M. oryzae TMC-241-24h,77.6,leaf,infected with M. oryzae TMC-1 24h
3528,SRX2339083,M. oryzae TMC-241-48h,90.8,leaf,infected with M. oryzae TMC-1 48h
3529,SRX2339101,M. oryzae TMC-241-72h,90.6,leaf,infected with M. oryzae TMC-1 72h
3530,SRX2339134,M. oryzae TMC-Nip-0h,96.3,leaf,mock
3531,SRX2339172,M. oryzae TMC-Nip-12h,69.1,leaf,infected with M. oryzae TMC-1 12h
3532,SRX2339353,M. oryzae TMC-Nip-24h,61.3,leaf,infected with M. oryzae TMC-1 24h
3533,SRX2339354,M. oryzae TMC-Nip-48h,110.0,leaf,infected with M. oryzae TMC-1 48h
3534,SRX2339356,M. oryzae TMC-Nip-72h,116.1,leaf,infected with M. oryzae TMC-1 72h
3535,SRX2353130,seed germination period dark 20 minutes,49.9,mesocotyl,dark 20 minutes
3536,SRX2353131,seed germination period dark 20 minutes,46.8,mesocotyl,dark 20 minutes
3537,SRX2353132,seed germination period dark 20 minutes,42.0,mesocotyl,dark 20 minutes
3538,SRX2353133,seed germination periodlight 20 minutes,47.2,mesocotyl,light 20 minutes
3539,SRX2353134,seed germination periodlight 20 minutes,37.1,mesocotyl,light 20 minutes
3540,SRX2353135,seed germination periodlight 20 minutes,46.3,mesocotyl,light 20 minutes
3541,SRX2353136,seed germination period dark 60 minutes,51.1,mesocotyl,dark 60 minutes
3542,SRX2353137,seed germination period dark 60 minutes,45.1,mesocotyl,dark 60 minutes
3543,SRX2353138,seed germination period dark 60 minutes,34.9,mesocotyl,dark 60 minutes
3544,SRX2353139,seed germination periodlight 60 minutes,45.2,mesocotyl,light 60 minutes
3545,SRX2353140,seed germination periodlight 60 minutes,39.4,mesocotyl,light 60 minutes
3546,SRX2353141,seed germination periodlight 60 minutes,68.0,mesocotyl,light 60 minutes
3547,SRX2353142,seed germination period dark 360 minutes,27.5,mesocotyl,dark 360 minutes
3548,SRX2353143,seed germination period dark 360 minutes,39.3,mesocotyl,dark 360 minutes
3549,SRX2353144,seed germination period dark 360 minutes,43.5,mesocotyl,dark 360 minutes
3550,SRX2353145,seed germination periodlight 360 minutes,52.0,mesocotyl,light 360 minutes
3551,SRX2353146,seed germination periodlight 360 minutes,57.3,mesocotyl,light 360 minutes
3552,SRX2353147,seed germination periodlight 360 minutes,51.6,mesocotyl,light 360 minutes
3562,SRX2369522,RNA-seq 30C rep1,27.1,leaf,30°C
3563,SRX2369523,RNA-seq 30C rep2,25.7,leaf,30°C
3564,SRX2369524,RNA-seq 16C rep1,39.7,leaf,16°C
3565,SRX2369525,RNA-seq 16C rep2,36.2,leaf,16°C
3566,SRX2373990,0 Days in Short Day,15.0,shoot apical meristems,0 Days in Short Day
3567,SRX2373991,0 Days in Short Day,18.1,shoot apical meristems,0 Days in Short Day
3568,SRX2373992,0 Days in Short Day,17.7,shoot apical meristems,0 Days in Short Day
3569,SRX2373993,4 Days in Short Day,11.8,shoot apical meristems,4 Days in Short Day
3570,SRX2373994,4 Days in Short Day,11.3,shoot apical meristems,4 Days in Short Day
3571,SRX2373995,4 Days in Short Day,14.5,shoot apical meristems,4 Days in Short Day
3572,SRX2373996,4 Days in Short Day,15.4,shoot apical meristems,4 Days in Short Day
3573,SRX2373997,4 Days in Short Day,16.7,shoot apical meristems,4 Days in Short Day
3574,SRX2373998,8 Days in Short Day,12.4,shoot apical meristems,8 Days in Short Day
3575,SRX2373999,8 Days in Short Day,15.2,shoot apical meristems,8 Days in Short Day
3576,SRX2374000,8 Days in Short Day,11.5,shoot apical meristems,8 Days in Short Day
3577,SRX2374001,8 Days in Short Day,14.4,shoot apical meristems,8 Days in Short Day
3578,SRX2374002,8 Days in Short Day,14.8,shoot apical meristems,8 Days in Short Day
3579,SRX2374003,12 Days in Short Day,11.8,shoot apical meristems,12 Days in Short Day
3580,SRX2374004,12 Days in Short Day,12.3,shoot apical meristems,12 Days in Short Day
3581,SRX2374005,12 Days in Short Day,13.8,shoot apical meristems,12 Days in Short Day
3582,SRX2374006,0 Days in Short Day,16.1,shoot apical meristems,0 Days in Short Day
3583,SRX2374007,0 Days in Short Day,16.0,shoot apical meristems,0 Days in Short Day
3584,SRX2374008,0 Days in Short Day,14.0,shoot apical meristems,0 Days in Short Day
3585,SRX2374009,4 Days in Short Day,17.6,shoot apical meristems,4 Days in Short Day
3586,SRX2374010,4 Days in Short Day,16.8,shoot apical meristems,4 Days in Short Day
3587,SRX2374011,4 Days in Short Day,16.2,shoot apical meristems,4 Days in Short Day
3588,SRX2374012,4 Days in Short Day,16.3,shoot apical meristems,4 Days in Short Day
3589,SRX2374013,8 Days in Short Day,16.0,shoot apical meristems,8 Days in Short Day
3590,SRX2374014,8 Days in Short Day,13.0,shoot apical meristems,8 Days in Short Day
3591,SRX2374015,8 Days in Short Day,0.0,shoot apical meristems,8 Days in Short Day
3592,SRX2374016,12 Days in Short Day,12.5,shoot apical meristems,12 Days in Short Day
3593,SRX2374017,12 Days in Short Day,8.4,shoot apical meristems,12 Days in Short Day
3594,SRX2374018,12 Days in Short Day,12.2,shoot apical meristems,12 Days in Short Day
3595,SRX2374019,12 Days in Short Day,8.0,shoot apical meristems,12 Days in Short Day
3596,SRX2396682,drought stress treatment in OsSGL-Overexpressing rice seedlings: OsSGL OX,108.0,seedling,drought stress
3597,SRX2404581,drought stress treatment in OsSGL-Overexpressing rice seedlings: 9311,95.8,seedling,drought stress
3620,SRX2422815,Dawn Rep 1,56.9,panicle,Dawn
3621,SRX2422816,Dawn Rep 2,32.4,panicle,Dawn
3622,SRX2422817,Dawn Rep 3,64.3,panicle,Dawn
3623,SRX2422818,Dawn Rep 4,27.5,panicle,Dawn
3624,SRX2422819,Dawn + 3.5h Rep 1,86.0,panicle,Dawn + 3.5h
3625,SRX2422820,Dawn + 3.5h Rep 2,107.1,panicle,Dawn + 3.5h
3626,SRX2422821,Dawn + 3.5h Rep 3,84.5,panicle,Dawn + 3.5h
3627,SRX2422822,Dawn + 3.5h Rep 4,67.0,panicle,Dawn + 3.5h
3628,SRX2422823,Dawn + 7h Rep 1,71.0,panicle,Dawn + 7h
3629,SRX2422824,Dawn + 7h Rep 2,64.7,panicle,Dawn + 7h
3630,SRX2422825,Dawn + 7h Rep 3,66.3,panicle,Dawn + 7h
3631,SRX2422826,Dawn + 7h Rep 4,87.8,panicle,Dawn + 7h
3632,SRX2422827,Dawn + 10.5h Rep 1,111.2,panicle,Dawn + 10.5h
3633,SRX2422828,Dawn + 10.5h Rep 2,70.1,panicle,Dawn + 10.5h
3634,SRX2422829,Dawn + 10.5h Rep 3,46.3,panicle,Dawn + 10.5h
3635,SRX2422830,Dawn + 10.5h Rep 4,84.9,panicle,Dawn + 10.5h
3636,SRX2422831,Dusk Rep 1,84.5,panicle,Dusk
3637,SRX2422832,Dusk Rep 2,41.1,panicle,Dusk
