,Sample,SampleName,LOC_OS04G56400,Tissue,Treatment
1734,SRX1374795,3 weeks seedling,120.7,total plant,--
1735,SRX1396986,Wildtype Oryza Sativa,142.5,whole plant,--
1736,SRX1396987,Wildtype Oryza Sativa,154.0,whole plant,--
1737,SRX1396988,Wildtype Oryza Sativa,84.8,whole plant,--
1738,SRX1396989,AP2 over-expressed transgenic Oryza Sativa,140.2,whole plant,--
1739,SRX1396990,AP2 over-expressed transgenic Oryza Sativa,133.5,whole plant,--
1740,SRX1396991,AP2 over-expressed transgenic Oryza Sativa,82.4,whole plant,--
1741,SRX1396992,drought tolerant Indica variety,176.8,whole plant,--
1742,SRX1396993,drought tolerant Indica variety,159.7,whole plant,--
1743,SRX1396994,drought tolerant Indica variety,150.1,whole plant,--
1744,SRX1397383,PB1_BRS1_1dpi,141.9,sheath,infected with Rhizoctonia solani 1dpi
1745,SRX1398998,mock,209.3,leaf,mock
1746,SRX1399000,mock,227.0,leaf,mock
1747,SRX1399001,mock,191.0,leaf,mock
1748,SRX1399003,virus RSV infected,194.0,leaf,virus RSV infected
1749,SRX1399004,virus RSV infected,195.0,leaf,virus RSV infected
1750,SRX1399006,virus RSV infected,209.1,leaf,virus RSV infected
1751,SRX1402330,TP309_BRS1_1dpi,122.0,sheath,infected with Rhizoctonia solani 1dpi
1752,SRX1406794,seedling,87.5,total plant,--
1753,SRX1411825,wild type seedling,418.3,seedling,--
1754,SRX1411826,jmj704 mutant seedling,460.0,seedling,--
1755,SRX1420523,PB1_BRS1_3dpi,53.5,sheath,infected with Rhizoctonia solani 3dpi
1756,SRX1420651,TP309_BRS1_3dpi,111.8,sheath,infected with Rhizoctonia solani 3dpi
1757,SRX1423934,control 15 min,297.0,leaf,control 15 min
1758,SRX1423935,control 15 min,545.0,leaf,control 15 min
1759,SRX1423936,control 30 min,251.4,leaf,control 30 min
1760,SRX1423937,control 30 min,455.6,leaf,control 30 min
1761,SRX1423938,control 45 min,276.6,leaf,control 45 min
1762,SRX1423939,control 45 min,225.8,leaf,control 45 min
1763,SRX1423940,control 60 min,269.1,leaf,control 60 min
1764,SRX1423941,control 60 min,364.0,leaf,control 60 min
1765,SRX1423942,control 75 min,250.7,leaf,control 75 min
1766,SRX1423943,control 75 min,251.8,leaf,control 75 min
1767,SRX1423944,control 90 min,281.2,leaf,control 90 min
1768,SRX1423945,control 90 min,342.3,leaf,control 90 min
1769,SRX1423946,control 105 min,319.3,leaf,control 105 min
1770,SRX1423947,control 105 min,421.7,leaf,control 105 min
1771,SRX1423948,control 120 min,280.7,leaf,control 120 min
1772,SRX1423949,control 120 min,471.1,leaf,control 120 min
1773,SRX1423950,control 135 min,451.7,leaf,control 135 min
1774,SRX1423951,control 135 min,256.0,leaf,control 135 min
1775,SRX1423952,control 150 min,284.8,leaf,control 150 min
1776,SRX1423953,control 165 min,256.4,leaf,control 165 min
1777,SRX1423954,control 165 min,203.9,leaf,control 165 min
1778,SRX1423955,control 180 min,368.1,leaf,control 180 min
1779,SRX1423956,control 180 min,259.6,leaf,control 180 min
1780,SRX1423957,control 195 min,220.8,leaf,control 195 min
1781,SRX1423958,control 195 min,227.4,leaf,control 195 min
1782,SRX1423959,control 210 min,265.7,leaf,control 210 min
1783,SRX1423960,control 210 min,232.4,leaf,control 210 min
1784,SRX1423961,control 225 min,253.0,leaf,control 225 min
1785,SRX1423962,control 225 min,256.5,leaf,control 225 min
1786,SRX1423963,control 225 min,240.2,leaf,control 225 min
1787,SRX1423964,control 240 min,660.2,leaf,control 240 min
1788,SRX1423965,control 270 min,262.8,leaf,control 270 min
1789,SRX1423966,control 270 min,219.7,leaf,control 270 min
1790,SRX1423967,control 300 min,257.3,leaf,control 300 min
1791,SRX1423968,control 300 min,259.7,leaf,control 300 min
1792,SRX1423969,heat 15 min,313.5,leaf,heat 15 min
1793,SRX1423970,heat 15 min,336.0,leaf,heat 15 min
1794,SRX1423971,heat 30 min,275.5,leaf,heat 30 min
1795,SRX1423972,heat 30 min,359.1,leaf,heat 30 min
1796,SRX1423973,heat 45 min,500.4,leaf,heat 45 min
1797,SRX1423974,heat 45 min,376.5,leaf,heat 45 min
1798,SRX1423975,heat 60 min,268.2,leaf,heat 60 min
1799,SRX1423976,heat 60 min,392.3,leaf,heat 60 min
1800,SRX1423977,heat 75 min,602.3,leaf,heat 75 min
1801,SRX1423978,heat 75 min,462.8,leaf,heat 75 min
1802,SRX1423979,heat 90 min,374.7,leaf,heat 90 min
1803,SRX1423980,heat 90 min,441.8,leaf,heat 90 min
1804,SRX1423981,heat 105 min,322.3,leaf,heat 105 min
1805,SRX1423982,heat 105 min,254.2,leaf,heat 105 min
1806,SRX1423983,heat 120 min,396.9,leaf,heat 120 min
1807,SRX1423984,heat 120 min,306.1,leaf,heat 120 min
1808,SRX1423985,heat 135 min,333.0,leaf,heat 135 min
1809,SRX1423986,heat 135 min,516.3,leaf,heat 135 min
1810,SRX1423987,heat 150 min,281.7,leaf,heat 150 min
1811,SRX1423988,heat 150 min,312.2,leaf,heat 150 min
1812,SRX1423989,heat 165 min,323.3,leaf,heat 165 min
1813,SRX1423990,heat 165 min,236.3,leaf,heat 165 min
1814,SRX1423991,heat 180 min,357.3,leaf,heat 180 min
1815,SRX1423992,heat 180 min,483.3,leaf,heat 180 min
1816,SRX1423993,heat 195 min,281.0,leaf,heat 195 min
1817,SRX1423994,heat 195 min,296.7,leaf,heat 195 min
1818,SRX1423995,heat 210 min,292.0,leaf,heat 210 min
1819,SRX1423996,heat 210 min,252.6,leaf,heat 210 min
1820,SRX1423997,heat 225 min,256.3,leaf,heat 225 min
1821,SRX1423998,heat 225 min,252.4,leaf,heat 225 min
1822,SRX1423999,heat 240 min,358.6,leaf,heat 240 min
1823,SRX1424000,heat 240 min,258.2,leaf,heat 240 min
1824,SRX1424001,recov_heat 135 min,265.7,leaf,recov_heat 135 min
1825,SRX1424002,recov_heat 135 min,253.2,leaf,recov_heat 135 min
1826,SRX1424003,recov_heat 150 min,239.6,leaf,recov_heat 150 min
1827,SRX1424004,recov_heat 150 min,264.1,leaf,recov_heat 150 min
1828,SRX1424005,recov_heat 165 min,242.1,leaf,recov_heat 165 min
1829,SRX1424006,recov_heat 165 min,271.9,leaf,recov_heat 165 min
1830,SRX1424007,recov_heat 180 min,382.7,leaf,recov_heat 180 min
1831,SRX1424008,recov_heat 180 min,215.8,leaf,recov_heat 180 min
1832,SRX1424009,recov_heat 195 min,227.0,leaf,recov_heat 195 min
1833,SRX1424010,recov_heat 195 min,403.3,leaf,recov_heat 195 min
1834,SRX1424011,recov_heat 210 min,540.8,leaf,recov_heat 210 min
1835,SRX1424012,recov_heat 210 min,298.4,leaf,recov_heat 210 min
1836,SRX1424013,recov_heat 225 min,263.7,leaf,recov_heat 225 min
1837,SRX1424014,recov_heat 225 min,297.8,leaf,recov_heat 225 min
1838,SRX1424015,recov_heat 240 min,277.8,leaf,recov_heat 240 min
1839,SRX1424016,recov_heat 240 min,229.9,leaf,recov_heat 240 min
1840,SRX1424017,drought 15 min,266.6,leaf,drought 15 min
1841,SRX1424018,drought 15 min,269.5,leaf,drought 15 min
1842,SRX1424019,drought 30 min,216.8,leaf,drought 30 min
1843,SRX1424020,drought 30 min,342.5,leaf,drought 30 min
1844,SRX1424021,drought 45 min,315.5,leaf,drought 45 min
1845,SRX1424022,drought 45 min,314.3,leaf,drought 45 min
1846,SRX1424023,drought 60 min,344.3,leaf,drought 60 min
1847,SRX1424024,drought 60 min,388.1,leaf,drought 60 min
1848,SRX1424025,drought 75 min,236.8,leaf,drought 75 min
1849,SRX1424026,drought 75 min,295.1,leaf,drought 75 min
1850,SRX1424027,drought 90 min,236.8,leaf,drought 90 min
1851,SRX1424028,drought 90 min,208.6,leaf,drought 90 min
1852,SRX1424029,drought 105 min,259.4,leaf,drought 105 min
1853,SRX1424030,drought 105 min,212.6,leaf,drought 105 min
1854,SRX1424031,drought 120 min,320.3,leaf,drought 120 min
1855,SRX1424032,drought 120 min,353.2,leaf,drought 120 min
1856,SRX1424033,drought 135 min,255.0,leaf,drought 135 min
1857,SRX1424034,drought 135 min,213.5,leaf,drought 135 min
1858,SRX1424035,recov_drought 105 min,270.3,leaf,recov_drought 105 min
1859,SRX1424036,recov_drought 105 min,222.8,leaf,recov_drought 105 min
1860,SRX1424037,recov_drought 120 min,264.5,leaf,recov_drought 120 min
1861,SRX1424038,recov_drought 120 min,275.4,leaf,recov_drought 120 min
1862,SRX1424039,recov_drought 150 min,363.8,leaf,recov_drought 150 min
1863,SRX1424040,recov_drought 150 min,248.6,leaf,recov_drought 150 min
1864,SRX1424041,recov_drought 165 min,235.0,leaf,recov_drought 165 min
1865,SRX1424042,recov_drought 165 min,236.9,leaf,recov_drought 165 min
1866,SRX1424043,recov_drought 180 min,131.2,leaf,recov_drought 180 min
1867,SRX1424044,recov_drought 180 min,208.9,leaf,recov_drought 180 min
1868,SRX1424045,recov_drought 210 min,296.0,leaf,recov_drought 210 min
1869,SRX1424046,recov_drought 210 min,208.3,leaf,recov_drought 210 min
1870,SRX1424047,recov_drought 240 min,213.4,leaf,recov_drought 240 min
1871,SRX1424048,recov_drought 240 min,206.9,leaf,recov_drought 240 min
1872,SRX1424049,recov_drought 270 min,208.9,leaf,recov_drought 270 min
1873,SRX1424050,recov_drought 270 min,213.4,leaf,recov_drought 270 min
1874,SRX1424051,recov_drought 300 min,257.6,leaf,recov_drought 300 min
1875,SRX1424052,recov_drought 300 min,274.9,leaf,recov_drought 300 min
1876,SRX1424053,control 15 min,373.3,leaf,control 15 min
1877,SRX1424054,control 15 min,275.4,leaf,control 15 min
1878,SRX1424055,control 30 min,252.5,leaf,control 30 min
1879,SRX1424056,control 30 min,251.3,leaf,control 30 min
1880,SRX1424057,control 45 min,527.0,leaf,control 45 min
1881,SRX1424058,control 45 min,483.1,leaf,control 45 min
1882,SRX1424059,control 60 min,592.7,leaf,control 60 min
1883,SRX1424060,control 60 min,246.8,leaf,control 60 min
1884,SRX1424061,control 75 min,285.8,leaf,control 75 min
1885,SRX1424062,control 75 min,251.5,leaf,control 75 min
1886,SRX1424063,control 90 min,412.4,leaf,control 90 min
1887,SRX1424064,control 90 min,539.1,leaf,control 90 min
1888,SRX1424065,control 105 min,271.2,leaf,control 105 min
1889,SRX1424066,control 105 min,268.6,leaf,control 105 min
1890,SRX1424067,control 120 min,448.2,leaf,control 120 min
1891,SRX1424068,control 120 min,269.1,leaf,control 120 min
1892,SRX1424069,control 135 min,320.4,leaf,control 135 min
1893,SRX1424070,control 135 min,340.5,leaf,control 135 min
1894,SRX1424071,control 150 min,289.1,leaf,control 150 min
1895,SRX1424072,control 150 min,235.0,leaf,control 150 min
1896,SRX1424073,control 165 min,250.5,leaf,control 165 min
1897,SRX1424074,control 165 min,257.5,leaf,control 165 min
1898,SRX1424075,control 180 min,337.6,leaf,control 180 min
1899,SRX1424076,control 180 min,276.7,leaf,control 180 min
1900,SRX1424077,control 195 min,280.8,leaf,control 195 min
1901,SRX1424078,control 195 min,250.6,leaf,control 195 min
1902,SRX1424079,control 210 min,259.2,leaf,control 210 min
1903,SRX1424080,control 210 min,240.4,leaf,control 210 min
1904,SRX1424081,control 225 min,253.3,leaf,control 225 min
1905,SRX1424082,control 225 min,268.6,leaf,control 225 min
1906,SRX1424083,control 240 min,261.2,leaf,control 240 min
1907,SRX1424084,control 240 min,216.6,leaf,control 240 min
1908,SRX1424085,control 270 min,270.9,leaf,control 270 min
1909,SRX1424086,control 270 min,282.8,leaf,control 270 min
1910,SRX1424087,control 300 min,292.5,leaf,control 300 min
1911,SRX1424088,control 300 min,242.8,leaf,control 300 min
1912,SRX1424089,heat 15 min,328.9,leaf,heat 15 min
1913,SRX1424090,heat 15 min,603.6,leaf,heat 15 min
1914,SRX1424091,heat 30 min,326.9,leaf,heat 30 min
1915,SRX1424092,heat 30 min,258.2,leaf,heat 30 min
1916,SRX1424093,heat 45 min,355.2,leaf,heat 45 min
1917,SRX1424094,heat 45 min,291.2,leaf,heat 45 min
1918,SRX1424095,heat 60 min,314.5,leaf,heat 60 min
1919,SRX1424096,heat 60 min,291.1,leaf,heat 60 min
1920,SRX1424097,heat 75 min,305.6,leaf,heat 75 min
1921,SRX1424098,heat 75 min,264.0,leaf,heat 75 min
1922,SRX1424099,heat 90 min,309.4,leaf,heat 90 min
1923,SRX1424100,heat 90 min,314.8,leaf,heat 90 min
1924,SRX1424101,heat 105 min,318.8,leaf,heat 105 min
1925,SRX1424102,heat 105 min,365.5,leaf,heat 105 min
1926,SRX1424103,heat 120 min,251.8,leaf,heat 120 min
1927,SRX1424104,heat 120 min,275.1,leaf,heat 120 min
1928,SRX1424105,heat 135 min,265.9,leaf,heat 135 min
1929,SRX1424106,heat 135 min,235.4,leaf,heat 135 min
1930,SRX1424107,heat 150 min,290.6,leaf,heat 150 min
1931,SRX1424108,heat 150 min,301.1,leaf,heat 150 min
1932,SRX1424109,heat 165 min,291.7,leaf,heat 165 min
1933,SRX1424110,heat 165 min,305.0,leaf,heat 165 min
1934,SRX1424111,heat 180 min,269.2,leaf,heat 180 min
1935,SRX1424112,heat 180 min,241.8,leaf,heat 180 min
1936,SRX1424113,heat 195 min,249.0,leaf,heat 195 min
1937,SRX1424114,heat 195 min,288.1,leaf,heat 195 min
1938,SRX1424115,heat 210 min,280.5,leaf,heat 210 min
1939,SRX1424116,heat 210 min,233.1,leaf,heat 210 min
1940,SRX1424117,heat 225 min,269.4,leaf,heat 225 min
1941,SRX1424118,heat 225 min,310.0,leaf,heat 225 min
1942,SRX1424119,heat 240 min,266.3,leaf,heat 240 min
1943,SRX1424120,heat 240 min,244.0,leaf,heat 240 min
1944,SRX1424121,recov_heat 135 min,432.0,leaf,recov_heat 135 min
1945,SRX1424122,recov_heat 150 min,388.0,leaf,recov_heat 150 min
1946,SRX1424123,recov_heat 150 min,282.0,leaf,recov_heat 150 min
1947,SRX1424124,recov_heat 165 min,269.7,leaf,recov_heat 165 min
1948,SRX1424125,recov_heat 165 min,241.3,leaf,recov_heat 165 min
1949,SRX1424126,recov_heat 180 min,212.0,leaf,recov_heat 180 min
1950,SRX1424127,recov_heat 180 min,287.6,leaf,recov_heat 180 min
1951,SRX1424128,recov_heat 195 min,256.9,leaf,recov_heat 195 min
1952,SRX1424129,recov_heat 195 min,274.6,leaf,recov_heat 195 min
1953,SRX1424130,recov_heat 210 min,222.0,leaf,recov_heat 210 min
1954,SRX1424131,recov_heat 210 min,242.3,leaf,recov_heat 210 min
1955,SRX1424132,recov_heat 225 min,257.2,leaf,recov_heat 225 min
1956,SRX1424133,recov_heat 225 min,235.8,leaf,recov_heat 225 min
1957,SRX1424134,recov_heat 240 min,214.1,leaf,recov_heat 240 min
1958,SRX1424135,recov_heat 240 min,535.0,leaf,recov_heat 240 min
1959,SRX1424136,drought 15 min,265.3,leaf,drought 15 min
1960,SRX1424137,drought 15 min,325.9,leaf,drought 15 min
1961,SRX1424138,drought 30 min,274.5,leaf,drought 30 min
1962,SRX1424139,drought 30 min,236.9,leaf,drought 30 min
1963,SRX1424140,drought 45 min,446.8,leaf,drought 45 min
1964,SRX1424141,drought 45 min,345.1,leaf,drought 45 min
1965,SRX1424142,drought 60 min,333.2,leaf,drought 60 min
1966,SRX1424143,drought 60 min,244.8,leaf,drought 60 min
1967,SRX1424144,drought 75 min,241.6,leaf,drought 75 min
1968,SRX1424145,drought 75 min,238.3,leaf,drought 75 min
1969,SRX1424146,drought 90 min,282.2,leaf,drought 90 min
1970,SRX1424147,drought 105 min,255.4,leaf,drought 105 min
1971,SRX1424148,drought 105 min,256.1,leaf,drought 105 min
1972,SRX1424149,drought 120 min,283.5,leaf,drought 120 min
1973,SRX1424150,drought 120 min,262.0,leaf,drought 120 min
1974,SRX1424151,drought 135 min,346.8,leaf,drought 135 min
1975,SRX1424152,drought 135 min,530.8,leaf,drought 135 min
1976,SRX1424153,recov_drought 105 min,271.0,leaf,recov_drought 105 min
1977,SRX1424154,recov_drought 105 min,670.7,leaf,recov_drought 105 min
1978,SRX1424155,recov_drought 120 min,237.8,leaf,recov_drought 120 min
1979,SRX1424156,recov_drought 120 min,263.8,leaf,recov_drought 120 min
1980,SRX1424157,recov_drought 150 min,246.5,leaf,recov_drought 150 min
1981,SRX1424158,recov_drought 150 min,251.8,leaf,recov_drought 150 min
1982,SRX1424159,recov_drought 165 min,236.9,leaf,recov_drought 165 min
1983,SRX1424160,recov_drought 165 min,269.6,leaf,recov_drought 165 min
1984,SRX1424161,recov_drought 180 min,750.3,leaf,recov_drought 180 min
1985,SRX1424162,recov_drought 180 min,309.3,leaf,recov_drought 180 min
1986,SRX1424163,recov_drought 210 min,265.0,leaf,recov_drought 210 min
1987,SRX1424164,recov_drought 210 min,223.9,leaf,recov_drought 210 min
1988,SRX1424165,recov_drought 240 min,189.9,leaf,recov_drought 240 min
1989,SRX1424166,recov_drought 240 min,213.6,leaf,recov_drought 240 min
1990,SRX1424167,recov_drought 270 min,257.5,leaf,recov_drought 270 min
1991,SRX1424168,recov_drought 270 min,213.1,leaf,recov_drought 270 min
1992,SRX1424169,recov_drought 300 min,258.9,leaf,recov_drought 300 min
1993,SRX1424170,recov_drought 300 min,258.7,leaf,recov_drought 300 min
1994,SRX1424171,control 15 min,318.2,leaf,control 15 min
1995,SRX1424172,control 15 min,328.4,leaf,control 15 min
1996,SRX1424173,control 30 min,594.2,leaf,control 30 min
1997,SRX1424174,control 30 min,473.0,leaf,control 30 min
1998,SRX1424175,control 45 min,225.3,leaf,control 45 min
1999,SRX1424176,control 45 min,257.1,leaf,control 45 min
2000,SRX1424177,control 60 min,287.1,leaf,control 60 min
2001,SRX1424178,control 60 min,256.0,leaf,control 60 min
2002,SRX1424179,control 75 min,639.5,leaf,control 75 min
2003,SRX1424180,control 75 min,753.3,leaf,control 75 min
2004,SRX1424181,control 90 min,267.0,leaf,control 90 min
2005,SRX1424182,control 90 min,288.3,leaf,control 90 min
2006,SRX1424183,control 105 min,260.6,leaf,control 105 min
2007,SRX1424184,control 105 min,302.4,leaf,control 105 min
2008,SRX1424185,control 120 min,345.1,leaf,control 120 min
2009,SRX1424186,control 120 min,256.0,leaf,control 120 min
2010,SRX1424187,control 135 min,252.2,leaf,control 135 min
2011,SRX1424188,control 135 min,223.5,leaf,control 135 min
2012,SRX1424189,control 150 min,254.5,leaf,control 150 min
2013,SRX1424190,control 150 min,251.5,leaf,control 150 min
2014,SRX1424191,control 165 min,281.0,leaf,control 165 min
2015,SRX1424192,control 165 min,330.7,leaf,control 165 min
2016,SRX1424193,control 180 min,272.4,leaf,control 180 min
2017,SRX1424194,control 180 min,253.8,leaf,control 180 min
2018,SRX1424195,control 195 min,227.7,leaf,control 195 min
2019,SRX1424196,control 195 min,224.0,leaf,control 195 min
2020,SRX1424197,control 210 min,244.3,leaf,control 210 min
2021,SRX1424198,control 210 min,206.5,leaf,control 210 min
2022,SRX1424199,control 225 min,234.1,leaf,control 225 min
2023,SRX1424200,control 225 min,262.6,leaf,control 225 min
2024,SRX1424201,control 240 min,451.1,leaf,control 240 min
2025,SRX1424202,control 240 min,277.2,leaf,control 240 min
2026,SRX1424203,control 270 min,219.2,leaf,control 270 min
2027,SRX1424204,control 270 min,304.8,leaf,control 270 min
2028,SRX1424205,control 300 min,280.6,leaf,control 300 min
2029,SRX1424206,control 300 min,180.6,leaf,control 300 min
2030,SRX1424207,heat 15 min,318.3,leaf,heat 15 min
2031,SRX1424208,heat 15 min,361.6,leaf,heat 15 min
2032,SRX1424209,heat 30 min,588.7,leaf,heat 30 min
2033,SRX1424210,heat 30 min,276.3,leaf,heat 30 min
2034,SRX1424211,heat 45 min,325.5,leaf,heat 45 min
2035,SRX1424212,heat 45 min,275.0,leaf,heat 45 min
2036,SRX1424213,heat 60 min,664.9,leaf,heat 60 min
2037,SRX1424214,heat 60 min,238.0,leaf,heat 60 min
2038,SRX1424215,heat 75 min,349.6,leaf,heat 75 min
2039,SRX1424216,heat 75 min,338.1,leaf,heat 75 min
2040,SRX1424217,heat 90 min,319.1,leaf,heat 90 min
2041,SRX1424218,heat 90 min,278.7,leaf,heat 90 min
2042,SRX1424219,heat 105 min,287.0,leaf,heat 105 min
2043,SRX1424220,heat 105 min,257.5,leaf,heat 105 min
2044,SRX1424221,heat 120 min,253.1,leaf,heat 120 min
2045,SRX1424222,heat 120 min,265.9,leaf,heat 120 min
2046,SRX1424223,heat 135 min,250.4,leaf,heat 135 min
2047,SRX1424224,heat 135 min,259.2,leaf,heat 135 min
2048,SRX1424225,heat 150 min,480.5,leaf,heat 150 min
2049,SRX1424226,heat 150 min,246.6,leaf,heat 150 min
2050,SRX1424227,heat 165 min,307.9,leaf,heat 165 min
2051,SRX1424228,heat 165 min,242.2,leaf,heat 165 min
2052,SRX1424229,heat 180 min,458.6,leaf,heat 180 min
2053,SRX1424230,heat 180 min,483.2,leaf,heat 180 min
2054,SRX1424231,heat 195 min,395.8,leaf,heat 195 min
2055,SRX1424232,heat 195 min,300.7,leaf,heat 195 min
2056,SRX1424233,heat 210 min,245.0,leaf,heat 210 min
2057,SRX1424234,heat 210 min,294.6,leaf,heat 210 min
2058,SRX1424235,heat 225 min,315.9,leaf,heat 225 min
2059,SRX1424236,heat 225 min,272.4,leaf,heat 225 min
2060,SRX1424237,heat 240 min,286.7,leaf,heat 240 min
2061,SRX1424238,heat 240 min,237.5,leaf,heat 240 min
2062,SRX1424239,recov_heat 135 min,302.8,leaf,recov_heat 135 min
2063,SRX1424240,recov_heat 135 min,249.2,leaf,recov_heat 135 min
2064,SRX1424241,recov_heat 150 min,262.9,leaf,recov_heat 150 min
2065,SRX1424242,recov_heat 150 min,549.0,leaf,recov_heat 150 min
2066,SRX1424243,recov_heat 165 min,286.0,leaf,recov_heat 165 min
2067,SRX1424244,recov_heat 165 min,253.1,leaf,recov_heat 165 min
2068,SRX1424245,recov_heat 180 min,240.0,leaf,recov_heat 180 min
2069,SRX1424246,recov_heat 180 min,216.8,leaf,recov_heat 180 min
2070,SRX1424247,recov_heat 195 min,806.9,leaf,recov_heat 195 min
2071,SRX1424248,recov_heat 195 min,264.7,leaf,recov_heat 195 min
2072,SRX1424249,recov_heat 210 min,228.3,leaf,recov_heat 210 min
2073,SRX1424250,recov_heat 210 min,219.0,leaf,recov_heat 210 min
2074,SRX1424251,recov_heat 225 min,334.0,leaf,recov_heat 225 min
2075,SRX1424252,recov_heat 225 min,219.6,leaf,recov_heat 225 min
2076,SRX1424253,recov_heat 240 min,279.0,leaf,recov_heat 240 min
2077,SRX1424254,recov_heat 240 min,235.3,leaf,recov_heat 240 min
2078,SRX1424255,drought 15 min,473.7,leaf,drought 15 min
2079,SRX1424256,drought 15 min,316.1,leaf,drought 15 min
2080,SRX1424257,drought 30 min,336.8,leaf,drought 30 min
2081,SRX1424258,drought 30 min,303.7,leaf,drought 30 min
2082,SRX1424259,drought 45 min,239.6,leaf,drought 45 min
2083,SRX1424260,drought 45 min,265.1,leaf,drought 45 min
2084,SRX1424261,drought 60 min,246.0,leaf,drought 60 min
2085,SRX1424262,drought 60 min,266.0,leaf,drought 60 min
2086,SRX1424263,drought 75 min,251.4,leaf,drought 75 min
2087,SRX1424264,drought 75 min,279.6,leaf,drought 75 min
2088,SRX1424265,drought 90 min,470.1,leaf,drought 90 min
2089,SRX1424266,drought 90 min,268.5,leaf,drought 90 min
2090,SRX1424267,drought 105 min,254.8,leaf,drought 105 min
2091,SRX1424268,drought 105 min,279.1,leaf,drought 105 min
2092,SRX1424269,drought 120 min,368.2,leaf,drought 120 min
2093,SRX1424270,drought 120 min,318.5,leaf,drought 120 min
2094,SRX1424271,drought 135 min,209.1,leaf,drought 135 min
2095,SRX1424272,drought 135 min,225.4,leaf,drought 135 min
2096,SRX1424273,recov_drought 105 min,270.3,leaf,recov_drought 105 min
2097,SRX1424274,recov_drought 120 min,219.3,leaf,recov_drought 120 min
2098,SRX1424275,recov_drought 120 min,195.2,leaf,recov_drought 120 min
2099,SRX1424276,recov_drought 150 min,394.3,leaf,recov_drought 150 min
2100,SRX1424277,recov_drought 150 min,203.6,leaf,recov_drought 150 min
2101,SRX1424278,recov_drought 165 min,233.2,leaf,recov_drought 165 min
2102,SRX1424279,recov_drought 165 min,415.5,leaf,recov_drought 165 min
2103,SRX1424280,recov_drought 180 min,245.9,leaf,recov_drought 180 min
2104,SRX1424281,recov_drought 180 min,212.4,leaf,recov_drought 180 min
2105,SRX1424282,recov_drought 210 min,201.7,leaf,recov_drought 210 min
2106,SRX1424283,recov_drought 210 min,204.2,leaf,recov_drought 210 min
2107,SRX1424284,recov_drought 240 min,222.2,leaf,recov_drought 240 min
2108,SRX1424285,recov_drought 240 min,311.7,leaf,recov_drought 240 min
2109,SRX1424286,recov_drought 270 min,254.5,leaf,recov_drought 270 min
2110,SRX1424287,recov_drought 270 min,249.0,leaf,recov_drought 270 min
2111,SRX1424288,recov_drought 300 min,243.2,leaf,recov_drought 300 min
2112,SRX1424289,control 15 min,299.9,leaf,control 15 min
2113,SRX1424290,control 15 min,250.1,leaf,control 15 min
2114,SRX1424291,control 30 min,257.0,leaf,control 30 min
2115,SRX1424292,control 30 min,296.2,leaf,control 30 min
2116,SRX1424293,control 45 min,321.9,leaf,control 45 min
2117,SRX1424294,control 45 min,249.0,leaf,control 45 min
2118,SRX1424295,control 60 min,297.1,leaf,control 60 min
2119,SRX1424296,control 60 min,238.0,leaf,control 60 min
2120,SRX1424297,control 75 min,299.4,leaf,control 75 min
2121,SRX1424298,control 75 min,250.0,leaf,control 75 min
2122,SRX1424299,control 90 min,334.3,leaf,control 90 min
2123,SRX1424300,control 90 min,243.9,leaf,control 90 min
2124,SRX1424301,control 105 min,289.7,leaf,control 105 min
2125,SRX1424302,control 105 min,479.2,leaf,control 105 min
2126,SRX1424303,control 120 min,284.5,leaf,control 120 min
2127,SRX1424304,control 120 min,237.0,leaf,control 120 min
2128,SRX1424305,control 135 min,266.9,leaf,control 135 min
2129,SRX1424306,control 135 min,254.7,leaf,control 135 min
2130,SRX1424307,control 150 min,246.3,leaf,control 150 min
2131,SRX1424308,control 150 min,275.0,leaf,control 150 min
2132,SRX1424309,control 165 min,318.7,leaf,control 165 min
2133,SRX1424310,control 165 min,313.5,leaf,control 165 min
2134,SRX1424311,control 180 min,291.9,leaf,control 180 min
2135,SRX1424312,control 180 min,571.2,leaf,control 180 min
2136,SRX1424313,control 195 min,228.9,leaf,control 195 min
2137,SRX1424314,control 195 min,276.4,leaf,control 195 min
2138,SRX1424315,control 210 min,221.5,leaf,control 210 min
2139,SRX1424316,control 210 min,273.1,leaf,control 210 min
2140,SRX1424317,control 225 min,219.7,leaf,control 225 min
2141,SRX1424318,control 225 min,242.2,leaf,control 225 min
2142,SRX1424319,control 240 min,345.3,leaf,control 240 min
2143,SRX1424320,control 240 min,245.0,leaf,control 240 min
2144,SRX1424321,control 270 min,339.7,leaf,control 270 min
2145,SRX1424322,control 270 min,569.5,leaf,control 270 min
2146,SRX1424323,control 300 min,234.2,leaf,control 300 min
2147,SRX1424324,control 300 min,408.1,leaf,control 300 min
2148,SRX1424325,heat 15 min,435.8,leaf,heat 15 min
2149,SRX1424326,heat 15 min,587.9,leaf,heat 15 min
2150,SRX1424327,heat 30 min,432.1,leaf,heat 30 min
2151,SRX1424328,heat 30 min,331.4,leaf,heat 30 min
2152,SRX1424329,heat 45 min,327.8,leaf,heat 45 min
2153,SRX1424330,heat 45 min,278.1,leaf,heat 45 min
2154,SRX1424331,heat 60 min,382.6,leaf,heat 60 min
2155,SRX1424332,heat 60 min,379.0,leaf,heat 60 min
2156,SRX1424333,heat 75 min,702.8,leaf,heat 75 min
2157,SRX1424334,heat 75 min,325.7,leaf,heat 75 min
